kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_ warga_terdaftar_bpjs,satuan,tahun,id
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031006.0,SUKABUNGAH,32.16.23,BOJONGMANGU,32.16.23.2004,SUKABUNGAH,1000.0,ORANG,2021.0,15660
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031005.0,SUKAMUKTI,32.16.23,BOJONGMANGU,32.16.23.2005,SUKAMUKTI,2000.0,ORANG,2021.0,15661
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031004.0,MEDALKRISNA,32.16.23,BOJONGMANGU,32.16.23.2006,MEDALKRISNA,2850.0,ORANG,2021.0,15662
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120003.0,PAGERWANGI,32.17.01,LEMBANG,32.17.01.2001,PAGERWANGI,4370.0,ORANG,2021.0,15663
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120006.0,KAYUAMBON,32.17.01,LEMBANG,32.17.01.2002,KAYUAMBON,5700.0,ORANG,2021.0,15664
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120007.0,LEMBANG,32.17.01,LEMBANG,32.17.01.2003,LEMBANG,6833.0,ORANG,2021.0,15665
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120013.0,CIKIDANG,32.17.01,LEMBANG,32.17.01.2004,CIKIDANG,1985.0,ORANG,2021.0,15666
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120008.0,CIKAHURIPAN,32.17.01,LEMBANG,32.17.01.2005,CIKAHURIPAN,2500.0,ORANG,2021.0,15667
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120012.0,CIKOLE,32.17.01,LEMBANG,32.17.01.2006,CIKOLE,3000.0,ORANG,2021.0,15668
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120001.0,GUDANGKAHURIPAN,32.17.01,LEMBANG,32.17.01.2007,GUDANGKAHURIPAN,8451.0,ORANG,2021.0,15669
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120010.0,JAYAGIRI,32.17.01,LEMBANG,32.17.01.2008,JAYAGIRI,8510.0,ORANG,2021.0,15670
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120015.0,CIBODAS,32.17.01,LEMBANG,32.17.01.2009,CIBODAS,4359.0,ORANG,2021.0,15671
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120005.0,LANGENSARI,32.17.01,LEMBANG,32.17.01.2010,LANGENSARI,4357.0,ORANG,2021.0,15672
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120004.0,MEKARWANGI,32.17.01,LEMBANG,32.17.01.2011,MEKARWANGI,1555.0,ORANG,2021.0,15673
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120011.0,CIBOGO,32.17.01,LEMBANG,32.17.01.2012,CIBOGO,7941.0,ORANG,2021.0,15674
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120009.0,SUKAJAYA,32.17.01,LEMBANG,32.17.01.2013,SUKAJAYA,6676.0,ORANG,2021.0,15675
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120016.0,SUNTENJAYA,32.17.01,LEMBANG,32.17.01.2014,SUNTENJAYA,1254.0,ORANG,2021.0,15676
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120014.0,WANGUNHARJA,32.17.01,LEMBANG,32.17.01.2015,WANGUNHARJA,4052.0,ORANG,2021.0,15677
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217120.0,LEMBANG,3217120002.0,WANGUNSARI,32.17.01,LEMBANG,32.17.01.2016,WANGUNSARI,3447.0,ORANG,2021.0,15678
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110007.0,KARYAWANGI,32.17.02,PARONGPONG,32.17.02.2001,KARYAWANGI,5200.0,ORANG,2021.0,15679
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110005.0,CIHANJUANG,32.17.02,PARONGPONG,32.17.02.2002,CIHANJUANG,6215.0,ORANG,2021.0,15680
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110006.0,CIHANJUANGRAHAYU,32.17.02,PARONGPONG,32.17.02.2003,CIHANJUANGRAHAYU,5200.0,ORANG,2021.0,15681
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110002.0,CIHIDEUNG,32.17.02,PARONGPONG,32.17.02.2004,CIHIDEUNG,6500.0,ORANG,2021.0,15682
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110001.0,CIWARUGA,32.17.02,PARONGPONG,32.17.02.2005,CIWARUGA,3795.0,ORANG,2021.0,15683
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110003.0,CIGUGURGIRANG,32.17.02,PARONGPONG,32.17.02.2006,CIGUGURGIRANG,5600.0,ORANG,2021.0,15684
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217110.0,PARONGPONG,3217110004.0,SARIWANGI,32.17.02,PARONGPONG,32.17.02.2007,SARIWANGI,5335.0,ORANG,2021.0,15685
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130002.0,JAMBUDIPA,32.17.03,CISARUA,32.17.03.2001,JAMBUDIPA,8967.0,ORANG,2021.0,15686
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130003.0,PADAASIH,32.17.03,CISARUA,32.17.03.2002,PADAASIH,5432.0,ORANG,2021.0,15687
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130001.0,PASIRHALANG,32.17.03,CISARUA,32.17.03.2003,PASIRHALANG,1390.0,ORANG,2021.0,15688
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130006.0,PASIRLANGU,32.17.03,CISARUA,32.17.03.2004,PASIRLANGU,1500.0,ORANG,2021.0,15689
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130007.0,CIPADA,32.17.03,CISARUA,32.17.03.2005,CIPADA,1669.0,ORANG,2021.0,15690
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130004.0,KERTAWANGI,32.17.03,CISARUA,32.17.03.2006,KERTAWANGI,3372.0,ORANG,2021.0,15691
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130005.0,TUGUMUKTI,32.17.03,CISARUA,32.17.03.2007,TUGUMUKTI,4200.0,ORANG,2021.0,15692
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217130.0,CISARUA,3217130008.0,SADANGMEKAR,32.17.03,CISARUA,32.17.03.2008,SADANGMEKAR,1289.0,ORANG,2021.0,15693
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140007.0,CIPTAGUMATI,32.17.04,CIKALONGWETAN,32.17.04.2001,CIPTAGUMATI,5687.0,ORANG,2021.0,15694
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140008.0,CIKALONG,32.17.04,CIKALONGWETAN,32.17.04.2002,CIKALONG,3090.0,ORANG,2021.0,15695
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140004.0,CIPADA,32.17.04,CIKALONGWETAN,32.17.04.2003,CIPADA,951.0,ORANG,2021.0,15696
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140012.0,CISOMANGBARAT,32.17.04,CIKALONGWETAN,32.17.04.2004,CISOMANGBARAT,3257.0,ORANG,2021.0,15697
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140005.0,GANJARSARI,32.17.04,CIKALONGWETAN,32.17.04.2005,GANJARSARI,2600.0,ORANG,2021.0,15698
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140001.0,KANANGASARI,32.17.04,CIKALONGWETAN,32.17.04.2006,KANANGASARI,3937.0,ORANG,2021.0,15699
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140002.0,MANDALASARI,32.17.04,CIKALONGWETAN,32.17.04.2007,MANDALASARI,700.0,ORANG,2021.0,15700
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140006.0,MANDALAMUKTI,32.17.04,CIKALONGWETAN,32.17.04.2008,MANDALAMUKTI,4000.0,ORANG,2021.0,15701
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140003.0,MEKARJAYA,32.17.04,CIKALONGWETAN,32.17.04.2009,MEKARJAYA,1423.0,ORANG,2021.0,15702
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140010.0,PUTERAN,32.17.04,CIKALONGWETAN,32.17.04.2010,PUTERAN,643.0,ORANG,2021.0,15703
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140009.0,RENDE,32.17.04,CIKALONGWETAN,32.17.04.2011,RENDE,2000.0,ORANG,2021.0,15704
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140011.0,TENJOLAUT,32.17.04,CIKALONGWETAN,32.17.04.2012,TENJOLAUT,4872.0,ORANG,2021.0,15705
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217140.0,CIKALONGWETAN,3217140013.0,WANGUNJAYA,32.17.04,CIKALONGWETAN,32.17.04.2013,WANGUNJAYA,954.0,ORANG,2021.0,15706
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150007.0,CIPEUNDEUY,32.17.05,CIPEUNDEUY,32.17.05.2001,CIPEUNDEUY,2148.0,ORANG,2021.0,15707
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150010.0,CIHARASHAS,32.17.05,CIPEUNDEUY,32.17.05.2002,CIHARASHAS,3180.0,ORANG,2021.0,15708
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150005.0,BOJONGMEKAR,32.17.05,CIPEUNDEUY,32.17.05.2003,BOJONGMEKAR,1693.0,ORANG,2021.0,15709
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150012.0,CIROYOM,32.17.05,CIPEUNDEUY,32.17.05.2004,CIROYOM,430.0,ORANG,2021.0,15710
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150004.0,JATIMEKAR,32.17.05,CIPEUNDEUY,32.17.05.2005,JATIMEKAR,3000.0,ORANG,2021.0,15711
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150008.0,MARGALAKSANA,32.17.05,CIPEUNDEUY,32.17.05.2006,MARGALAKSANA,1058.0,ORANG,2021.0,15712
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150001.0,MARGALUYU,32.17.05,CIPEUNDEUY,32.17.05.2007,MARGALUYU,579.0,ORANG,2021.0,15713
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150002.0,NANGGELENG,32.17.05,CIPEUNDEUY,32.17.05.2008,NANGGELENG,2780.0,ORANG,2021.0,15714
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150006.0,NYENANG,32.17.05,CIPEUNDEUY,32.17.05.2009,NYENANG,2748.0,ORANG,2021.0,15715
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150003.0,SIRNARAJA,32.17.05,CIPEUNDEUY,32.17.05.2010,SIRNARAJA,700.0,ORANG,2021.0,15716
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150011.0,SIRNAGALIH,32.17.05,CIPEUNDEUY,32.17.05.2011,SIRNAGALIH,1288.0,ORANG,2021.0,15717
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217150.0,CIPEUNDEUY,3217150009.0,SUKAHAJI,32.17.05,CIPEUNDEUY,32.17.05.2012,SUKAHAJI,1148.0,ORANG,2021.0,15718
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100008.0,NGAMPRAH,32.17.06,NGAMPRAH,32.17.06.2001,NGAMPRAH,2474.0,ORANG,2021.0,15719
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100001.0,CIMAREME,32.17.06,NGAMPRAH,32.17.06.2002,CIMAREME,5923.0,ORANG,2021.0,15720
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100005.0,CILAME,32.17.06,NGAMPRAH,32.17.06.2003,CILAME,2476.0,ORANG,2021.0,15721
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100003.0,TANIMULYA,32.17.06,NGAMPRAH,32.17.06.2004,TANIMULYA,22678.0,ORANG,2021.0,15722
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100010.0,CIMANGGU,32.17.06,NGAMPRAH,32.17.06.2005,CIMANGGU,2500.0,ORANG,2021.0,15723
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100011.0,BOJONGKONENG,32.17.06,NGAMPRAH,32.17.06.2006,BOJONGKONENG,1743.0,ORANG,2021.0,15724
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100006.0,MARGAJAYA,32.17.06,NGAMPRAH,32.17.06.2007,MARGAJAYA,10500.0,ORANG,2021.0,15725
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100007.0,MEKARSARI,32.17.06,NGAMPRAH,32.17.06.2008,MEKARSARI,8516.0,ORANG,2021.0,15726
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100002.0,GADOBANGKONG,32.17.06,NGAMPRAH,32.17.06.2009,GADOBANGKONG,11235.0,ORANG,2021.0,15727
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100009.0,SUKATANI,32.17.06,NGAMPRAH,32.17.06.2010,SUKATANI,4786.0,ORANG,2021.0,15728
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100004.0,PAKUHAJI,32.17.06,NGAMPRAH,32.17.06.2011,PAKUHAJI,7800.0,ORANG,2021.0,15729
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080002.0,CIPTAHARJA,32.17.07,CIPATAT,32.17.07.2001,CIPTAHARJA,9544.0,ORANG,2021.0,15730
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080003.0,CIPATAT,32.17.07,CIPATAT,32.17.07.2002,CIPATAT,3780.0,ORANG,2021.0,15731
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080004.0,CITATAH,32.17.07,CIPATAT,32.17.07.2003,CITATAH,7760.0,ORANG,2021.0,15732
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080001.0,RAJAMANDALAKULON,32.17.07,CIPATAT,32.17.07.2004,RAJAMANDALAKULON,721.0,ORANG,2021.0,15733
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080012.0,MANDALAWANGI,32.17.07,CIPATAT,32.17.07.2005,MANDALAWANGI,1377.0,ORANG,2021.0,15734
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080009.0,KERTAMUKTI,32.17.07,CIPATAT,32.17.07.2006,KERTAMUKTI,2214.0,ORANG,2021.0,15735
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080007.0,NYALINDUNG,32.17.07,CIPATAT,32.17.07.2007,NYALINDUNG,4197.0,ORANG,2021.0,15736
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080005.0,GUNUNGMASIGIT,32.17.07,CIPATAT,32.17.07.2008,GUNUNGMASIGIT,10256.0,ORANG,2021.0,15737
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080006.0,CIRAWAMEKAR,32.17.07,CIPATAT,32.17.07.2009,CIRAWAMEKAR,273.0,ORANG,2021.0,15738
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080011.0,MANDALASARI,32.17.07,CIPATAT,32.17.07.2010,MANDALASARI,3163.0,ORANG,2021.0,15739
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080008.0,SUMURBANDUNG,32.17.07,CIPATAT,32.17.07.2011,SUMURBANDUNG,5603.0,ORANG,2021.0,15740
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080010.0,SARIMUKTI,32.17.07,CIPATAT,32.17.07.2012,SARIMUKTI,1240.0,ORANG,2021.0,15741
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090007.0,KERTAMULYA,32.17.08,PADALARANG,32.17.08.2001,KERTAMULYA,9050.0,ORANG,2021.0,15742
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090006.0,PADALARANG,32.17.08,PADALARANG,32.17.08.2002,PADALARANG,1200.0,ORANG,2021.0,15743
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090002.0,CIMERANG,32.17.08,PADALARANG,32.17.08.2003,CIMERANG,3421.0,ORANG,2021.0,15744
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090010.0,CAMPAKA MEKAR,32.17.08,PADALARANG,32.17.08.2004,CAMPAKA MEKAR,350.0,ORANG,2021.0,15745
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090009.0,TAGOGAPU,32.17.08,PADALARANG,32.17.08.2005,TAGOGAPU,350.0,ORANG,2021.0,15746
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090008.0,CIBURUY,32.17.08,PADALARANG,32.17.08.2006,CIBURUY,15800.0,ORANG,2021.0,15747
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090004.0,KERTAJAYA,32.17.08,PADALARANG,32.17.08.2007,KERTAJAYA,4756.0,ORANG,2021.0,15748
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090003.0,CIPEUNDEUY,32.17.08,PADALARANG,32.17.08.2008,CIPEUNDEUY,3226.0,ORANG,2021.0,15749
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090005.0,JAYAMEKAR,32.17.08,PADALARANG,32.17.08.2009,JAYAMEKAR,6241.0,ORANG,2021.0,15750
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090001.0,LAKSANAMEKAR,32.17.08,PADALARANG,32.17.08.2010,LAKSANAMEKAR,11442.0,ORANG,2021.0,15751
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070003.0,BATUJAJAR TIMUR,32.17.09,BATUJAJAR,32.17.09.2001,BATUJAJAR TIMUR,4000.0,ORANG,2021.0,15752
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070002.0,BATUJAJAR BARAT,32.17.09,BATUJAJAR,32.17.09.2002,BATUJAJAR BARAT,9320.0,ORANG,2021.0,15753
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070005.0,GALANGGANG,32.17.09,BATUJAJAR,32.17.09.2004,GALANGGANG,13555.0,ORANG,2021.0,15754
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070007.0,CANGKORAH,32.17.09,BATUJAJAR,32.17.09.2005,CANGKORAH,4207.0,ORANG,2021.0,15755
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070001.0,SELACAU,32.17.09,BATUJAJAR,32.17.09.2007,SELACAU,432.0,ORANG,2021.0,15756
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070006.0,PANGAUBAN,32.17.09,BATUJAJAR,32.17.09.2008,PANGAUBAN,8250.0,ORANG,2021.0,15757
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070004.0,GIRIASIH,32.17.09,BATUJAJAR,32.17.09.2010,GIRIASIH,6700.0,ORANG,2021.0,15758
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050014.0,CIPATIK,32.17.10,CIHAMPELAS,32.17.10.2001,CIPATIK,6182.0,ORANG,2021.0,15759
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050015.0,CITAPEN,32.17.10,CIHAMPELAS,32.17.10.2002,CITAPEN,6700.0,ORANG,2021.0,15760
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050016.0,CIHAMPELAS,32.17.10,CIHAMPELAS,32.17.10.2003,CIHAMPELAS,2132.0,ORANG,2021.0,15761
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050021.0,MEKARJAYA,32.17.10,CIHAMPELAS,32.17.10.2004,MEKARJAYA,12000.0,ORANG,2021.0,15762
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050017.0,MEKARMUKTI,32.17.10,CIHAMPELAS,32.17.10.2005,MEKARMUKTI,5156.0,ORANG,2021.0,15763
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050013.0,PATARUMAN,32.17.10,CIHAMPELAS,32.17.10.2006,PATARUMAN,6500.0,ORANG,2021.0,15764
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050012.0,SITUWANGI,32.17.10,CIHAMPELAS,32.17.10.2007,SITUWANGI,1082.0,ORANG,2021.0,15765
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050009.0,SINGAJAYA,32.17.10,CIHAMPELAS,32.17.10.2008,SINGAJAYA,3231.0,ORANG,2021.0,15766
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050011.0,TANJUNGWANGI,32.17.10,CIHAMPELAS,32.17.10.2009,TANJUNGWANGI,1400.0,ORANG,2021.0,15767
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050020.0,TANJUNGJAYA,32.17.10,CIHAMPELAS,32.17.10.2010,TANJUNGJAYA,1432.0,ORANG,2021.0,15768
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040007.0,CILILIN,32.17.11,CILILIN,32.17.11.2001,CILILIN,700.0,ORANG,2021.0,15769
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040018.0,BUDIHARJA,32.17.11,CILILIN,32.17.11.2002,BUDIHARJA,821.0,ORANG,2021.0,15770
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040006.0,BATULAYANG,32.17.11,CILILIN,32.17.11.2003,BATULAYANG,6900.0,ORANG,2021.0,15771
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040005.0,BONGAS,32.17.11,CILILIN,32.17.11.2004,BONGAS,8097.0,ORANG,2021.0,15772
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040019.0,KARANGANYAR,32.17.11,CILILIN,32.17.11.2005,KARANGANYAR,3497.0,ORANG,2021.0,15773
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040008.0,KARANGTANJUNG,32.17.11,CILILIN,32.17.11.2006,KARANGTANJUNG,2822.0,ORANG,2021.0,15774
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040001.0,KARYAMUKTI,32.17.11,CILILIN,32.17.11.2007,KARYAMUKTI,978.0,ORANG,2021.0,15775
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040010.0,KIDANGPANANJUNG,32.17.11,CILILIN,32.17.11.2008,KIDANGPANANJUNG,254.0,ORANG,2021.0,15776
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040003.0,MUKAPAYUNG,32.17.11,CILILIN,32.17.11.2009,MUKAPAYUNG,6544.0,ORANG,2021.0,15777
